Symbol,PeriodType,MarketCap,FowardPeRatio,PeRatio,PegRatio,PsRatio,PbRatio,EnterpriseValue,EnterprisesValueEBITDARatio,EnterprisesValueRevenueRatio
MOS,2024-06-30 00:00:00,9288251891.0,11.4286,12.245763,2.0398,0.745401,0.76859,13733451891.0,6.9228,1.0753
MOS,2024-03-31 00:00:00,10442022927.0,10.7875,9.274286,nan,0.78969,0.84884,14088022927.0,5.691,1.0286
MOS,2023-12-31 00:00:00,11677830807.0,11.0011,9.04557,nan,0.801838,0.960989,14970430807.0,5.3533,0.9962
MORN,TTM,12451352992.0,30.2115,33.875291,nan,5.506138,7.692668,12804352992.0,17.5018,5.628
MORN,2024-12-31 00:00:00,14441676793.0,35.2113,44.427441,nan,6.53355,9.223783,14882576793.0,22.5152,6.6954
MORN,2024-09-30 00:00:00,13685199840.0,nan,55.887916,nan,6.33414,9.545372,14314199840.0,25.0643,6.5998
MORN,2024-06-30 00:00:00,12646280730.0,nan,59.647177,nan,6.0565,9.163323,13365080730.0,26.0072,6.3592
MORN,2024-03-31 00:00:00,13181329614.0,nan,93.729483,nan,6.489293,9.927287,13952529614.0,32.6681,6.8442
MORN,2023-12-31 00:00:00,12222390179.0,nan,172.433735,nan,6.196142,9.830813,13098890179.0,36.0355,6.6327
MOMO,TTM,1316639479.0,nan,8.110342,nan,0.966897,0.858338,1106967269.0,3.3507,0.7345
MOMO,2024-09-30 00:00:00,1341836978.0,nan,7.453017,nan,0.918762,0.821266,986724112.0,2.6017,0.5925
MOMO,2024-06-30 00:00:00,1132698491.0,nan,5.63133,nan,0.751714,0.706921,647884757.0,1.669,0.401
MOMO,2024-03-31 00:00:00,1164639520.0,nan,4.561447,nan,0.751361,0.693039,527530577.0,1.3644,0.3176
MOMO,2023-12-31 00:00:00,1320089643.0,4.7348,5.189869,0.9469,0.820496,0.801154,632081063.0,1.725,0.368
MOMO,2023-09-30 00:00:00,1318016874.0,4.8685,5.68831,0.8112,0.846434,0.878497,541785346.0,1.554,0.319
MOMO,2023-06-30 00:00:00,nan,6.9013,nan,1.1499,nan,nan,nan,nan,nan
MOH,TTM,18166815000.0,13.3333,16.029873,nan,0.464623,4.040662,12297815000.0,6.4965,0.3025
MOH,2024-12-31 00:00:00,16298800000.0,11.1982,14.804171,nan,0.431389,3.416939,9613800000.0,5.2707,0.2453
MOH,2024-09-30 00:00:00,19639920000.0,12.9032,18.900713,nan,0.536547,4.055321,13322920000.0,7.7866,0.3562
MOH,2024-06-30 00:00:00,17416964334.0,12.6904,16.140065,nan,0.482385,3.904006,10861964334.0,6.3298,0.303
MOH,2024-03-31 00:00:00,24067983375.0,17.3913,21.887587,nan,0.700552,5.710079,17345983375.0,9.9461,0.5091
MOH,2023-12-31 00:00:00,21064373000.0,15.5521,22.511526,nan,0.632485,5.430362,13766373000.0,8.9567,0.4141
MODG,TTM,1157231088.0,nan,nan,nan,0.273429,0.480638,4856731088.0,nan,1.1456
MODG,2024-12-31 00:00:00,1444856136.0,nan,nan,nan,0.372473,0.367125,4011656136.0,8.9148,0.9524
MODG,2024-09-30 00:00:00,2018178823.0,156.25,99.818182,nan,0.51822,0.513075,4717678823.0,9.6832,1.1127
MODG,2024-06-30 00:00:00,2808623769.0,52.6316,37.317073,nan,0.706641,0.723473,5663523769.0,11.4669,1.329
MODG,2024-03-31 00:00:00,2968779902.0,56.8182,32.34,nan,0.758912,0.767172,6647979902.0,13.7157,1.5515
MODG,2023-12-31 00:00:00,2645974468.0,39.2157,27.056604,nan,0.681734,0.666279,5441274468.0,11.6341,1.2836
MODG,2023-09-30 00:00:00,nan,18.0832,24.280702,nan,nan,nan,nan,nan,nan
MOD,TTM,4247979200.0,17.8891,27.205387,0.5258,1.715545,4.967816,4534979200.0,13.843,1.7856
MOD,2024-12-31 00:00:00,6086325000.0,25.0,38.134868,0.7349,2.508146,7.087011,6413125000.0,19.8918,2.5814
MOD,2024-09-30 00:00:00,6971475000.0,37.4532,43.395425,1.1002,2.910157,8.842561,7334475000.0,23.7823,2.9975
MOD,2024-06-30 00:00:00,5249427297.0,27.5482,33.066007,0.8096,2.222006,7.022413,5620927297.0,19.0669,2.3345
MOD,2024-03-31 00:00:00,4969655722.0,24.6305,22.397647,0.7253,2.089551,6.857239,5153155722.0,17.4093,2.1273
MOD,2023-12-31 00:00:00,3118863399.0,nan,15.386598,nan,1.310638,4.672174,3341263399.0,12.1988,1.3801
MOD,2023-06-30 00:00:00,nan,13.6986,nan,0.548,nan,nan,nan,nan,nan
MOBBW,TTM,nan,nan,nan,nan,nan,nan,nan,-53.31652,101.458415
MO,TTM,97703336233.0,10.8814,8.836391,nan,4.85635,nan,119502336233.0,7.9309,5.8454
MO,2024-12-31 00:00:00,88404186125.0,9.8717,8.83277,3.6575,4.459365,nan,111662186125.0,7.4047,5.4839
MO,2024-09-30 00:00:00,86588149382.0,9.7466,8.8,4.0794,4.411144,nan,109812149382.0,7.334,5.4108
MO,2024-06-30 00:00:00,78237883613.0,8.9686,9.529289,4.19,3.941313,nan,99671883613.0,7.8811,4.8725
MO,2024-03-31 00:00:00,74922864614.0,8.7336,9.544858,nan,3.78074,nan,97469864614.0,7.8929,4.7542
MO,2023-12-31 00:00:00,71347206829.0,8.1037,8.232653,nan,3.498187,nan,94908206829.0,7.7743,4.6159
MNST,TTM,53591860402.0,28.4091,36.959732,1.7415,7.446146,8.995367,52432524402.0,26.0764,6.9978
MNST,2024-12-31 00:00:00,51145032240.0,27.027,33.692308,1.6358,7.312651,8.84954,50268535240.0,24.3858,6.7832
MNST,2024-09-30 00:00:00,50732716500.0,26.455,32.60625,1.603,7.419025,8.648129,49916722500.0,23.8828,6.7584
MNST,2024-06-30 00:00:00,49222396082.0,27.248,31.613924,1.7249,7.186309,5.726398,45661671082.0,21.9227,6.2208
MNST,2024-03-31 00:00:00,62084079810.0,31.9489,38.493506,2.0239,8.783876,7.504409,58830799810.0,29.0917,8.2396
MNST,2023-12-31 00:00:00,59939826058.0,31.5457,39.057627,1.6613,8.816029,7.621462,56929225058.0,28.7621,8.2234
MNSO,TTM,6191066654.0,nan,20.032545,nan,3.267629,4.731677,5699086126.0,13.6646,2.9864
MNSO,2024-09-30 00:00:00,5973927892.0,nan,17.082742,nan,2.782919,3.96404,5271933825.0,12.2233,2.6714
MNSO,2024-06-30 00:00:00,6039125188.0,nan,19.253284,nan,3.136518,4.810772,5219822652.0,12.5458,2.7419
MNSO,2024-03-31 00:00:00,6478619014.0,nan,23.593933,nan,3.722241,5.087909,5700166097.0,15.3492,3.2981
MNSO,2023-12-31 00:00:00,6483758977.0,22.4215,23.09293,nan,3.643202,5.328835,5687986998.0,15.0647,3.237
MNSO,2023-09-30 00:00:00,8400460093.0,29.1545,33.531775,nan,5.16989,6.71238,7526261871.0,23.2055,4.7899
MNSO,2023-06-30 00:00:00,nan,18.7617,nan,nan,nan,nan,nan,nan,nan
MNR,TTM,1630731945.0,nan,nan,nan,1.504051,1.331577,2227508945.0,3.8909,2.3143
MNR,2024-09-30 00:00:00,1636998672.0,nan,nan,nan,1.723365,1.485293,2294705672.0,4.3192,2.6006
MNR,2024-06-30 00:00:00,1806900000.0,nan,97.53296,nan,2.232695,1.580554,2477254000.0,4.8919,3.061
MNR,2024-03-31 00:00:00,1833500000.0,nan,3.687488,nan,1.776052,2.391078,1878779000.0,2.9937,1.8199
MNR,2023-12-31 00:00:00,1566550000.0,nan,3.150605,nan,1.517466,2.042947,1611829000.0,2.5683,1.5613
MNKD,TTM,1511884893.0,29.3255,49.8,nan,4.951045,nan,1362324893.0,17.5698,4.7716
MNKD,2024-12-31 00:00:00,1773250565.0,33.8983,80.375,nan,6.70132,nan,1761941565.0,25.6137,6.5941
MNKD,2024-09-30 00:00:00,1734624989.0,34.965,125.8,nan,6.946366,nan,1717896989.0,32.2325,6.9166
MNKD,2024-06-30 00:00:00,1421488716.0,38.61,130.5,nan,6.558845,nan,1388552716.0,30.4147,6.1824
MNKD,2024-03-31 00:00:00,1226555447.0,41.1523,nan,nan,6.079419,nan,1204080447.0,58.3938,6.0518
MNKD,2023-12-31 00:00:00,981251740.0,24.2718,nan,nan,5.473041,nan,1117761740.0,498.3334,6.3312
MNDY,TTM,12577377608.0,69.9301,406.870968,1.345,13.604677,12.208308,11221807608.0,nan,11.5451
MNDY,2024-09-30 00:00:00,13849275264.0,80.6452,338.743902,2.4445,16.568275,15.216944,12615878264.0,278.1462,14.9339
MNDY,2024-06-30 00:00:00,11984480737.0,103.0928,587.219512,2.8284,15.161481,14.02584,10817824737.0,353.0622,13.7921
MNDY,2024-03-31 00:00:00,11050441970.0,113.6364,nan,nan,14.971343,13.583692,9995460970.0,809.4146,13.6981
MNDY,2023-12-31 00:00:00,9066997087.0,101.0101,nan,nan,13.338858,12.051607,8076637087.0,186.432692,11.9292
MNDY,2023-09-30 00:00:00,7686743390.0,142.8571,nan,nan,12.060159,10.657441,6766714390.0,-35614.286263,10.8311
MMYT,TTM,9563152355.0,nan,45.60733,nan,11.171485,8.061334,9091957355.0,50.1617,9.7161
MMYT,2024-12-31 00:00:00,12326377528.0,nan,59.094737,nan,15.193514,10.5707,11839424528.0,69.4932,13.414
MMYT,2024-09-30 00:00:00,10204282073.0,nan,52.8125,nan,13.127937,8.944197,9754565073.0,65.3774,11.6083
MMYT,2024-06-30 00:00:00,9232707072.0,nan,48.333333,nan,12.707132,8.311352,8847544072.0,96.472,11.3064
MMYT,2024-03-31 00:00:00,7749057236.0,nan,154.456522,nan,10.909322,8.328782,7391199236.0,99.534,10.1505
MMYT,2023-12-31 00:00:00,4986009620.0,nan,195.75,nan,7.623032,5.668991,4704651620.0,86.4492,6.8734
MMSI,TTM,5880515071.0,27.3224,49.236453,2.3747,4.374103,4.263223,6298465071.0,21.2826,4.6431
MMSI,2024-12-31 00:00:00,5681622960.0,25.5102,47.180488,2.2191,4.28996,4.293182,5977646960.0,20.9033,4.5085
MMSI,2024-09-30 00:00:00,5759219420.0,26.3852,49.169154,2.2915,4.444424,4.490812,5993661420.0,21.8574,4.6061
MMSI,2024-06-30 00:00:00,4994180961.0,25.8398,49.396552,2.2444,3.91484,4.032932,5285008961.0,21.3711,4.1183
MMSI,2024-03-31 00:00:00,4398390117.0,22.8833,46.759259,1.99,3.515657,3.661586,4702713117.0,20.5456,3.7401
MMSI,2023-12-31 00:00:00,4386725093.0,23.2558,44.162791,2.0207,3.608247,3.573418,4683315093.0,21.142,3.8192
MMS,TTM,4028816329.0,nan,15.340517,nan,0.808117,2.446379,5472081329.0,9.2176,1.0168
MMS,2024-12-31 00:00:00,4276399900.0,nan,14.95992,nan,0.864985,2.32058,5370246900.0,8.7396,1.0121
MMS,2024-09-30 00:00:00,5622392320.0,nan,19.530398,nan,1.092048,3.091409,6810154320.0,11.1779,1.2971
MMS,2024-06-30 00:00:00,5210131500.0,nan,22.493438,nan,1.030334,2.894455,6503865500.0,12.2985,1.2693
MMS,2024-03-31 00:00:00,5120538403.0,nan,27.781457,nan,1.036175,2.981131,6496122403.0,13.7721,1.3038
MMS,2023-12-31 00:00:00,5115281713.0,nan,31.885932,nan,1.050659,3.068707,6479088713.0,14.6009,1.321
MMM,TTM,79426270000.0,18.7266,20.151515,2.6421,3.28855,20.673157,85357270000.0,11.577,3.4733
MMM,2024-12-31 00:00:00,69640221414.0,16.2602,13.432882,nan,2.193162,14.836008,76145221414.0,8.2929,2.333
MMM,2024-09-30 00:00:00,74441161576.0,17.452,53.190661,nan,2.325836,18.666289,77798161576.0,17.6333,2.3854
MMM,2024-06-30 00:00:00,56547986852.0,13.8696,nan,nan,1.735584,11.380184,67733986852.0,nan,2.0744
MMM,2024-03-31 00:00:00,58695028529.0,11.1359,nan,2.4261,1.797747,12.210324,69563028529.0,33.900111,2.1285
MMM,2023-12-31 00:00:00,60379298594.0,11.4025,nan,4.0139,1.84751,12.768584,71963298594.0,37.716614,2.1976
MMM,2023-09-30 00:00:00,nan,nan,nan,3.5891,nan,nan,nan,-31.84344,nan
MMM,2023-06-30 00:00:00,nan,nan,10.339876,6.2303,nan,nan,nan,nan,nan
MMI,TTM,1449359188.0,nan,nan,nan,2.070984,2.297587,1184123188.0,270.7805,1.7012
MMI,2024-12-31 00:00:00,1486660785.0,nan,nan,nan,2.371985,2.406659,1271425785.0,nan,2.0434
MMI,2024-09-30 00:00:00,1538583389.0,nan,nan,nan,2.478307,2.455173,1334599389.0,nan,2.1675
MMI,2024-06-30 00:00:00,1219057086.0,nan,nan,nan,1.95505,1.951464,1012157086.0,nan,1.6319
MMI,2024-03-31 00:00:00,1320687687.0,nan,nan,nan,2.045089,2.045813,1059296687.0,nan,1.64
MMI,2023-12-31 00:00:00,1676637973.0,nan,nan,nan,2.293819,2.583891,1418446973.0,-173.978532,1.9113
MMI,2023-09-30 00:00:00,nan,nan,79.297297,nan,nan,nan,nan,23.6675,nan
MMI,2023-06-30 00:00:00,nan,nan,19.331288,nan,nan,nan,nan,9.5592,nan
MMC,TTM,115656468861.0,24.2131,28.788509,2.4952,4.775658,8.668601,135120468861.0,19.5092,5.5246
MMC,2024-12-31 00:00:00,104319124399.0,22.0264,26.191122,2.2482,4.406543,7.514704,117300124399.0,17.0743,4.8987
MMC,2024-09-30 00:00:00,109544618897.0,23.3645,27.67866,2.3824,4.701601,8.075534,123326618897.0,18.2544,5.2191
MMC,2024-06-30 00:00:00,103826806548.0,24.2718,26.741117,2.5539,4.508965,8.344728,117753806548.0,17.9311,5.0571
MMC,2024-03-31 00:00:00,101657809107.0,23.9808,27.354582,2.5226,4.520761,8.326812,113735809107.0,18.0047,5.0025
MMC,2023-12-31 00:00:00,93422435017.0,22.0751,27.301153,2.0846,4.26444,8.172927,106116435017.0,18.0654,4.7792
MLTX,TTM,2406958521.0,nan,nan,nan,nan,5.386804,1961760732.0,nan,nan
MLTX,2024-12-31 00:00:00,3415642888.0,nan,nan,nan,nan,6.996468,2925406380.0,nan,nan
MLTX,2024-09-30 00:00:00,3178780580.0,nan,nan,nan,nan,6.105247,2662325045.0,nan,nan
MLTX,2024-06-30 00:00:00,2764597788.0,nan,nan,nan,nan,5.095528,2221204958.0,nan,nan
MLTX,2024-03-31 00:00:00,3158193016.0,nan,nan,nan,nan,6.371491,2650990894.0,nan,nan
MLTX,2023-12-31 00:00:00,3619808546.0,nan,nan,nan,nan,8.593282,3123999260.0,-207.91174,nan
MLTX,2023-09-30 00:00:00,nan,nan,nan,nan,nan,nan,nan,-196.337275,nan
MLTX,2023-06-30 00:00:00,nan,nan,nan,nan,nan,nan,nan,-202.162184,nan
MLNK,TTM,1634307644.0,nan,nan,nan,5.181999,3.823004,2010142644.0,29.6429,6.3552
MLNK,2024-09-30 00:00:00,1545381190.0,nan,nan,nan,5.244751,3.514989,1923898190.0,24.6824,6.2554
MLNK,2024-06-30 00:00:00,1638497276.0,nan,nan,nan,5.581761,3.470763,1999635276.0,25.1444,6.5713
MLNK,2024-03-31 00:00:00,1427149853.0,nan,nan,nan,4.948811,2.808745,1771027853.0,22.8842,5.8331
MLNK,2023-12-31 00:00:00,1956496917.0,nan,nan,nan,6.721262,3.508972,2284354917.0,32.6827,7.625
MLNK,2023-09-30 00:00:00,1388825836.0,434.7826,nan,nan,4.725412,2.350849,1706519836.0,25.5574,5.7877
MLM,TTM,28071887076.0,24.9377,14.205184,nan,4.339049,2.969627,33205887076.0,9.9478,5.0805
MLM,2024-12-31 00:00:00,31567476440.0,24.57,16.025442,3.5036,4.894823,3.442098,35949476440.0,10.9027,5.5195
MLM,2024-09-30 00:00:00,32896794180.0,24.1546,16.202589,3.5157,5.035011,3.721357,37528794180.0,11.165,5.6714
MLM,2024-06-30 00:00:00,33396654942.0,24.6914,15.921246,3.1472,5.037112,3.730226,35491654942.0,10.3828,5.3177
MLM,2024-03-31 00:00:00,37891477377.0,28.49,31.777433,4.0012,5.625579,4.710855,41344877377.0,19.0415,6.1006
MLM,2023-12-31 00:00:00,30836210694.0,25.3165,28.187006,1.9853,4.669656,3.951841,34914310694.0,16.9405,5.2538
MLKN,TTM,1426567702.0,7.7519,23.0,0.646,0.41824,1.088318,3044867702.0,9.9571,0.8474
MLKN,2024-11-30 00:00:00,1738821474.0,11.5875,28.896552,0.9654,0.510791,1.304932,3347221474.0,10.9279,0.937
MLKN,2024-08-31 00:00:00,2045466978.0,13.3156,26.531532,1.1097,0.600256,1.476765,3577866978.0,10.8093,0.9861
MLKN,2024-05-31 00:00:00,1975798021.0,11.9904,28.729167,0.9989,0.559327,1.420518,3509798021.0,11.1246,0.9496
MLKN,2024-02-29 00:00:00,2224597781.0,11.655,45.597015,0.9714,0.605946,1.565956,3752597781.0,12.8734,0.9853
MLKN,2023-11-30 00:00:00,1895871900.0,13.587,60.0,1.132,0.498681,1.332962,3465971900.0,12.9327,0.8828
MLI,TTM,9294732198.0,nan,15.453861,nan,2.48144,3.351669,8269387198.0,9.4615,2.1942
MLI,2024-12-31 00:00:00,9026017456.0,nan,15.439689,nan,2.528137,3.369952,8089583456.0,9.3921,2.2612
MLI,2024-09-30 00:00:00,8427711555.0,nan,15.341615,nan,2.484693,3.310043,7637245555.0,9.1954,2.2465
MLI,2024-06-30 00:00:00,6468213350.0,nan,11.45674,nan,1.967699,2.663445,5144619350.0,6.0596,1.5595
MLI,2024-03-31 00:00:00,6126286371.0,17.1233,10.175472,nan,1.792156,2.620933,4892804371.0,5.5198,1.4305
MLI,2023-12-31 00:00:00,5352473658.0,14.9701,8.588342,nan,1.498855,2.423216,4283084658.0,4.783,1.2012
MLI,2023-09-30 00:00:00,nan,13.6612,nan,nan,nan,nan,nan,nan,nan
MLI,2023-06-30 00:00:00,nan,11.3379,nan,nan,nan,nan,nan,nan,nan
MLCO,TTM,2367180002.0,15.674,55.294118,0.2306,0.526696,nan,8676427002.0,8.4904,1.8706
MLCO,2024-09-30 00:00:00,3269534794.0,18.0832,nan,nan,0.779596,nan,9610582794.0,11.6292,2.1928
MLCO,2024-06-30 00:00:00,3260693326.0,27.6243,nan,nan,0.782681,nan,9706949326.0,12.5803,2.3272
MLCO,2024-03-31 00:00:00,3195662024.0,24.8756,nan,nan,0.836882,nan,9653891024.0,15.2299,2.5572
MLCO,2023-12-31 00:00:00,3876990591.0,12.3457,nan,nan,1.293319,nan,10524036591.0,20.8195,3.4863
MLCO,2023-09-30 00:00:00,4322822653.0,6.0827,nan,nan,1.968069,nan,11065773653.0,55.4214,4.9327
MKTX,TTM,7877882980.0,27.4725,28.708791,2.8646,9.635879,5.673011,7301281980.0,16.496,8.9356
MKTX,2024-12-31 00:00:00,8522694438.0,27.1003,30.58728,2.7908,10.502089,6.148004,8079026438.0,18.1892,9.9503
MKTX,2024-09-30 00:00:00,9665064040.0,31.9489,36.916427,3.2974,12.427764,7.271224,9210647040.0,21.859,11.8463
MKTX,2024-06-30 00:00:00,7599464354.0,29.2398,29.446402,2.8933,9.94875,5.747654,7228603354.0,17.5549,9.5151
MKTX,2024-03-31 00:00:00,8302502652.0,28.3286,32.007299,2.9221,10.970264,6.43327,7859931652.0,19.1196,10.4444
MKTX,2023-12-31 00:00:00,11100610446.0,38.3142,44.438543,3.9424,15.016231,9.319168,10740747446.0,26.7746,14.6491
MKSI,TTM,5719683190.0,nan,30.209964,nan,1.600269,2.463257,9785683190.0,11.2479,2.7289
MKSI,2024-12-31 00:00:00,7035886000.0,nan,226.934783,nan,1.983086,2.934064,11233886000.0,16.1872,3.1698
MKSI,2024-09-30 00:00:00,7316067876.0,nan,724.733333,nan,2.039072,3.27634,11586067876.0,16.6228,3.2363
MKSI,2024-06-30 00:00:00,8774526282.0,nan,nan,nan,2.366233,3.625427,12909526282.0,nan,3.4928
MKSI,2024-03-31 00:00:00,8918378308.0,nan,nan,nan,2.452899,3.610154,13067378308.0,nan,3.6078
MKSI,2023-12-31 00:00:00,6879790780.0,nan,nan,nan,1.800764,2.779484,11129790780.0,104.998026,2.9166
MKSI,2023-09-30 00:00:00,nan,nan,nan,nan,nan,nan,nan,48.943777,nan
MKSI,2023-06-30 00:00:00,nan,nan,46.0,nan,nan,nan,nan,15.6988,nan
MKL,TTM,24170550878.0,17.0648,9.496087,nan,1.473623,1.480675,25400115878.0,nan,1.5164
MKL,2024-12-31 00:00:00,22078481700.0,16.7224,7.965622,7.2684,1.311434,1.344417,23153385700.0,nan,1.3392
MKL,2024-09-30 00:00:00,20214254382.0,15.361,10.193527,4.3856,1.279362,1.324818,21695463382.0,nan,1.3389
MKL,2024-06-30 00:00:00,20487749196.0,17.4216,8.510181,4.9758,1.260715,1.349187,21307992196.0,nan,1.282
MKL,2024-03-31 00:00:00,19836055106.0,16.6667,10.351612,nan,1.295335,1.376804,20460682106.0,nan,1.3021
MKL,2023-12-31 00:00:00,18768996426.0,15.2672,10.161741,nan,1.249275,1.390748,18775277426.0,nan,1.2302
MKC,TTM,22161654161.0,26.178,28.294521,2.7814,3.312812,4.187281,26484054161.0,20.117,3.9389
MKC,2024-11-30 00:00:00,21023940268.0,24.3309,26.670068,2.5905,3.165869,3.881191,25411140268.0,19.4334,3.8049
MKC,2024-08-31 00:00:00,21484679693.0,25.5754,29.208029,2.6091,3.230106,4.03135,25783179693.0,20.4758,3.8578
MKC,2024-05-31 00:00:00,19401299227.0,24.7525,27.564886,2.4983,2.907924,3.707686,23680299227.0,19.1171,3.5347
MKC,2024-02-29 00:00:00,18462731328.0,23.8095,27.325397,2.4068,2.788633,3.652242,22887431328.0,18.9748,3.4354
MKC,2023-11-30 00:00:00,17375211000.0,21.7391,27.0125,2.357,2.647635,3.442244,21997611000.0,18.7693,3.3304
MIY,TTM,335122157.0,nan,17.8,nan,18.041511,0.884345,nan,nan,18.042
MIRM,TTM,2130156697.0,nan,nan,nan,6.130619,9.44051,2167604697.0,nan,6.4342
MIRM,2024-12-31 00:00:00,1984989465.0,59.8802,nan,nan,5.721068,8.555104,2018196465.0,nan,6.5733
MIRM,2024-09-30 00:00:00,1870756719.0,39.3701,nan,nan,6.709011,8.169671,1908943719.0,nan,7.0658
MIRM,2024-06-30 00:00:00,1611477987.0,nan,nan,nan,6.593568,6.93291,1616155987.0,nan,7.215
MIRM,2024-03-31 00:00:00,1180723624.0,nan,nan,nan,5.510609,4.753991,1202539624.0,-78.016065,6.4523
MIRM,2023-12-31 00:00:00,1376053368.0,105.2632,nan,nan,7.871939,5.125844,1377995368.0,-52.242308,9.5214
MIRM,2023-09-30 00:00:00,nan,27.1739,nan,nan,nan,nan,nan,-84.247852,nan
MIRM,2023-06-30 00:00:00,nan,nan,nan,nan,nan,nan,nan,-12.506563,nan
MIR,TTM,3298082667.0,nan,nan,nan,3.379208,2.190544,3836882667.0,22.0005,4.4573
MIR,2024-12-31 00:00:00,4050714550.0,nan,nan,nan,4.211619,2.666874,4631914550.0,31.1494,5.5346
MIR,2024-09-30 00:00:00,2571114225.0,nan,nan,nan,2.697492,1.705209,3162314225.0,20.8871,3.8504
MIR,2024-06-30 00:00:00,2504913462.0,nan,nan,nan,2.639017,1.709801,3097813462.0,22.9298,3.8179
MIR,2024-03-31 00:00:00,2570322165.0,nan,nan,nan,2.787758,1.73144,3157022165.0,26.4407,3.9418
MIR,2023-12-31 00:00:00,2314614912.0,nan,nan,nan,2.494849,1.565304,2929114912.0,77.489812,3.7153
MIDD,TTM,8626587793.0,16.0256,20.363291,nan,2.250384,2.370964,10360059793.0,13.0033,2.6735
MIDD,2024-12-31 00:00:00,7286283251.0,13.3869,18.657025,nan,1.89245,2.027944,9110777251.0,12.3099,2.3543
MIDD,2024-09-30 00:00:00,7481164656.0,13.0039,19.458741,nan,1.926109,2.186253,9451321656.0,12.7374,2.4186
MIDD,2024-06-30 00:00:00,6592556643.0,12.1507,17.076602,nan,1.676385,1.990964,8692266643.0,11.597,2.1972
MIDD,2024-03-31 00:00:00,8644625929.0,15.6986,21.699055,nan,2.154406,2.659881,10848741929.0,14.0468,2.6876
MIDD,2023-12-31 00:00:00,7888782208.0,14.3062,17.437204,nan,1.96628,2.548713,10328453208.0,12.2542,2.5441
MHO,TTM,3283560016.0,6.035,6.144089,nan,0.76886,1.11698,3498536016.0,4.8487,0.7766
MHO,2024-12-31 00:00:00,3616911929.0,6.6138,7.140172,nan,0.895362,1.271163,3883801929.0,5.6527,0.9091
MHO,2024-09-30 00:00:00,4661858053.0,8.1633,9.343511,nan,1.184824,1.700715,4799618053.0,7.0926,1.1495
MHO,2024-06-30 00:00:00,3389587508.0,6.7981,7.039769,nan,0.864082,1.26843,3496972508.0,5.4609,0.8572
MHO,2024-03-31 00:00:00,3782954918.0,7.7942,8.407773,nan,0.970299,1.502728,3967304918.0,6.5933,0.9836
MHO,2023-12-31 00:00:00,3835855420.0,7.2464,7.994196,nan,0.916957,1.576379,4053079420.0,6.3696,0.9474
MHN,TTM,316629939.0,nan,22.76087,nan,23.298549,0.865071,nan,nan,23.2995
MHK,TTM,7323331548.0,12.2549,14.374693,nan,0.686713,0.969798,9285031548.0,6.9666,0.8568
MHK,2024-12-31 00:00:00,7519636180.0,10.4058,13.445824,nan,0.703045,0.957976,9686936180.0,7.0183,0.8959
MHK,2024-09-30 00:00:00,10138908000.0,13.0039,nan,nan,0.942659,1.325954,12462508000.0,28.621,1.1477
MHK,2024-06-30 00:00:00,7254207825.0,12.1065,nan,nan,0.657365,0.937925,9652807825.0,26.8856,0.8769
MHK,2024-03-31 00:00:00,8359039195.0,13.947,nan,nan,0.748269,1.097179,10866355195.0,30.754,0.9759
MHK,2023-12-31 00:00:00,6591103146.0,10.7991,nan,nan,0.589308,0.907231,9092300146.0,38.172,0.8137
MHD,TTM,618399565.0,nan,21.563636,nan,22.981315,0.871425,nan,nan,22.9818
MGY,TTM,4385783094.0,11.0742,11.984536,nan,3.295072,2.291927,4518247094.0,4.9005,3.4336
MGY,2024-12-31 00:00:00,4466427548.0,12.9199,11.517241,nan,3.296391,2.340786,4585081548.0,4.9053,3.495
MGY,2024-09-30 00:00:00,4676039280.0,12.7877,11.970588,nan,3.485619,2.571973,4794487280.0,5.1665,3.7039
MGY,2024-06-30 00:00:00,4584797900.0,12.0627,12.67,nan,3.806023,2.807428,4578960900.0,5.1863,3.6986
MGY,2024-03-31 00:00:00,4733886944.0,13.369,12.720588,nan,3.983615,2.784095,4725604944.0,5.4029,3.8514
MGY,2023-12-31 00:00:00,3943406782.0,9.2166,7.856089,nan,3.225362,2.343239,3717149782.0,4.1178,2.9657
MGRC,TTM,2746295442.0,18.0832,11.862142,1.1668,3.017097,2.444698,3335696442.0,7.1223,3.6618
MGRC,2024-12-31 00:00:00,2745313394.0,18.622,12.220765,1.4324,3.089542,2.50929,3349819394.0,7.2156,3.769
MGRC,2024-09-30 00:00:00,2584729280.0,17.6367,22.305085,1.3575,2.985742,2.708698,3369604280.0,10.6795,3.8931
MGRC,2024-06-30 00:00:00,2615784706.0,20.0803,21.2251,1.2559,3.05409,2.773838,3412433706.0,10.6142,3.9867
MGRC,2024-03-31 00:00:00,3022100265.0,22.7273,27.054825,1.7502,3.637882,3.242254,3784198265.0,12.6394,4.5492
MGRC,2023-12-31 00:00:00,2929427410.0,22.1239,23.137331,2.2146,3.291716,3.215165,3595121410.0,11.5508,4.0335
MGNI,TTM,1872662999.0,14.881,81.875,nan,2.878326,2.437671,1998256999.0,17.8374,2.9906
MGNI,2024-12-31 00:00:00,2239791820.0,19.8807,122.461538,nan,3.367301,3.08564,2471165820.0,23.2583,3.7378
MGNI,2024-09-30 00:00:00,1954899800.0,18.9753,nan,nan,2.962519,2.741937,2251418800.0,21.038,3.4679
MGNI,2024-06-30 00:00:00,1860914401.0,13.4228,nan,nan,2.866056,2.697478,2233771401.0,20.9406,3.4964
